t,a_1,a_2
0.04,-11.497442386480515,-33.39220685601195
0.0402,-19.22923776385781,-18.974256297253827
0.040400000000000005,2.1330177905695127,-66.10116577327203
0.040600000000000004,-9.872450747415332,-39.18480624449974
0.0408,9.156787180587333,-72.83314552748251
0.041,-4.889099887072898,-92.00931526029268
0.0412,6.9544244614593715,-115.64841375835627
0.0414,-0.626165819907972,-117.80941279780761
0.041600000000000005,-3.2874338231223623,-124.97221927030553
0.041800000000000004,5.904756284970878,-136.32707905096646
0.042,-9.056520356241965,-137.6631399587169
0.0422,-11.79489104593212,-137.3299034066743
0.0424,-16.409567731434947,-119.43995684985194
0.0426,10.00512445984983,-116.0581574536893
0.042800000000000005,10.17766726645911,-113.94361188282505
0.043000000000000003,-2.8954548387404326,-123.51530026179114
0.0432,13.206686907332587,-110.53338314289921
0.0434,18.5398360546832,-89.61999887840892
0.0436,10.20696962774478,-69.47274235500494
0.0438,14.770128153860748,-71.11068227534099
0.044000000000000004,15.320303644356613,-40.84843875220287
0.0442,15.08846664494942,-37.58145162721823
0.0444,19.790802731494182,-25.761934392603244
0.0446,19.00779932621588,18.218574390647746
0.0448,3.619147493850469,33.43129704851986
0.045000000000000005,7.207293807911125,57.776346907507076
0.045200000000000004,-6.558761351250449,26.183190825082452
0.0454,7.611834473105658,81.46061079623283
0.0456,6.36513038185705,62.914151685076945
0.0458,2.520414833787883,99.0321546314161
0.046,3.9691071324735763,113.90489567593363
0.046200000000000005,-10.627402249052267,107.43885479892272
0.046400000000000004,-8.774970653732417,116.04072245839598
0.0466,-7.97628671579484,115.12366537624551
0.0468,4.556405281032302,127.98817666445895
0.047,-0.44251700919180514,122.76548383064741
0.0472,-16.886074058095655,111.5432066543529
0.047400000000000005,3.162074983599375,120.9144424503153
0.0476,0.116788101866792,123.82498661781007
0.0478,-1.2253130388698406,94.6178411356981
0.048,8.22931307713526,76.91538575057493
0.0482,6.918321407832221,90.13782830548008
0.048400000000000006,9.727180060228644,68.61299790761163
0.048600000000000004,12.769264289083269,63.76540258261491
0.0488,2.0163272408285664,33.8146606040999
0.049,-2.8532174106526593,35.18649277368741
0.0492,6.810498115470402,27.60080997767801
0.0494,27.09651391658374,-5.412594737530033
0.049600000000000005,19.66695853731978,-16.41483050866052
0.049800000000000004,27.713708934637932,-25.81910006283328
0.05,27.369429386258254,-36.61263289031288
0.0502,29.92272997242039,-65.42660045506283
0.0504,16.400226861141252,-66.80933929836685
0.0506,14.466700655346772,-83.06506819315547
0.050800000000000005,15.647547529355345,-96.67040397432594
0.051000000000000004,5.425332215760424,-109.68928267137606
0.0512,11.959356716478993,-147.47602890789383
0.0514,3.619473052473544,-112.57446767321859
0.0516,2.250351181084465,-142.40505377820335
0.051800000000000006,21.940411746813595,-142.2405312024055
0.052000000000000005,9.71217355787558,-143.82036013051447
0.0522,5.497649597647885,-139.53275532964773
0.0524,21.095894518980202,-106.41221755891353
0.0526,-4.5966786518291824,-116.42135863010178
0.0528,-7.535142350472334,-93.2800388501785
0.053000000000000005,-11.185247958992793,-81.97903569668829
0.053200000000000004,-31.724319952629475,-79.8758083086073
0.0534,-2.191367995938023,-52.01172814208983
0.0536,-8.991123136081807,-31.421533694631908
0.0538,-20.6014322431916,-16.249336302989633
0.054,1.6929497692647484,-14.067386465179354
0.054200000000000005,9.641899678613855,20.463851258158737
0.054400000000000004,1.0590315932739989,18.33990814817455
0.0546,9.384582596912413,65.64328156767004
0.0548,11.469703110022085,70.59124690940422
0.055,7.60960935903581,89.15470804889353
0.055200000000000006,15.854606447844967,102.5661297992196
0.055400000000000005,-0.7201221799689446,108.54009787804593
0.055600000000000004,44.40698660344093,111.82910268618525
0.0558,7.945459571838006,137.19058173568934
0.056,21.209293972340028,135.0370512787622
0.0562,18.265441942220875,146.32539267832075
0.056400000000000006,6.353831339761729,142.2881579901512
0.056600000000000004,29.356569007867094,134.97837401785435
0.0568,32.42422013252255,145.97345390670705
0.057,16.01588681900924,128.71371192500357
0.0572,-3.658575129451595,108.91040223243445
0.0574,12.954002619513204,97.81703705539319
0.057600000000000005,0.9426024069498693,100.86704363409629
0.057800000000000004,-4.40592144042829,73.12255713034783
0.058,5.416214395804306,71.59130971582935
0.0582,-0.2453060308211441,47.68408310051238
0.0584,-0.8563493530433792,21.804821070770707
0.058600000000000006,-0.21531837590218572,-14.465383164643004
0.058800000000000005,17.646767817057302,-19.973519329425333
0.059000000000000004,-12.154538653241254,-30.564357880675416
0.0592,-8.80451118500061,-60.84057385055702
0.0594,4.389583029600763,-78.1041841644143
0.0596,2.5272012378318607,-81.90512279973204
0.059800000000000006,-7.467893498529985,-96.00871456852092
0.060000000000000005,9.426615149827155,-111.94961981059163
0.060200000000000004,7.263080570004961,-99.44329354366268
0.0604,24.543794159951005,-129.16748621008122
0.0606,18.331110101980485,-135.99457883277768
0.0608,3.196000425379845,-113.74813281877853
0.061000000000000006,4.025390392492558,-130.0342158099806
0.061200000000000004,8.512513432202544,-148.0328529715887
0.0614,11.938396305827526,-115.3759932738619
0.0616,27.768224667894575,-114.39049017301727
0.0618,24.389717455059643,-111.61633006545694
0.062,29.42702938586308,-94.8719536947918
0.062200000000000005,8.874797164096524,-75.84065211032052
0.062400000000000004,-3.0533532366760063,-75.4642795511412
0.0626,20.795198033534945,-70.27748525904666
0.06280000000000001,5.065438051213456,-50.158560868612234
0.063,12.301348160741528,-38.49404349110794
0.0632,14.334107711283039,-40.449742120419174
0.0634,11.618473334811146,-20.089648743968592
0.0636,9.786218523665797,8.9130559000052
0.06380000000000001,11.999645057888857,48.89185960626987
0.064,11.04995237985143,51.451656155383375
0.06420000000000001,2.7991965342100773,57.81552589424639
0.0644,13.829870533246666,79.45832835418076
0.0646,19.254493942119367,102.87548878910279
0.0648,19.613205566702284,123.91393645899524
0.065,31.152727408090612,107.39076678029649
0.06520000000000001,-2.4105241300535623,116.71752907713473
0.0654,10.216387241053244,140.40747326919842
0.0656,9.333449946949955,131.57022176602368
0.0658,12.657036874328053,139.52442300262217
0.066,-2.4873239388462363,148.50113957645013
0.06620000000000001,0.37272901111325396,145.14015397385592
0.0664,7.5015830611444345,119.95242864061619
0.0666,12.037125826154295,117.09990853678015
0.0668,-10.969542099991862,97.68395623500955
0.067,21.523391634609123,91.65369788904434
0.06720000000000001,17.042160770064456,72.1608435391356
0.0674,9.599737338959937,59.70137632690958
0.06760000000000001,12.029956723324622,37.68574644588334
0.0678,9.559715614002785,15.426968234111701
0.068,3.6142808291220216,5.2018993664978765
0.0682,11.333178510590466,-40.97571381224454
0.0684,1.968368201717162,-23.278842889181064
0.06860000000000001,21.088980794422753,-34.14441173379655
0.0688,-5.938510948969613,-64.94667904775913
0.069,-0.29258905815092273,-75.57695543352874
0.0692,1.7190699279399069,-99.68136297650409
0.0694,15.771864356539842,-118.84072966811931
0.06960000000000001,8.577571886512565,-103.17796239532086
0.0698,9.687509221800347,-104.86261204021336
0.07,-0.49699106407955185,-118.30210082024432
0.0702,12.77165358476946,-130.1142344527461
0.0704,-4.6850962202574,-140.03803064733927
0.07060000000000001,12.69321750426973,-143.64921872458413
0.0708,17.85250038511827,-143.10923110342702
0.07100000000000001,0.31247417314603965,-136.91239715526422
0.0712,16.474659689666574,-109.70442154291209
0.0714,4.5909470222768824,-99.62642063263849
0.0716,23.251734710526407,-88.35771236859533
0.0718,24.420827248533534,-76.65162671511894
0.07200000000000001,12.077725054848003,-60.525327365243044
0.0722,23.136963611483598,-48.65286455284556
0.0724,2.759371400911796,-18.386877417200655
0.0726,-13.465515104229354,-20.836253441778716
0.0728,2.796910369270604,11.724184722186465
0.07300000000000001,15.951105918549194,39.583166080681664
0.0732,14.214605490684185,43.29731418275117
0.0734,19.025407632834188,54.96627379694462
0.0736,10.77163718075004,83.83644999224755
0.0738,4.159078101575221,80.7851661551607
0.07400000000000001,-0.13825456056510355,99.91679844343156
0.0742,23.55931973729343,90.7754996311648
0.07440000000000001,12.275385036583705,115.80250894032815
0.0746,9.578172649963282,131.5966304556948
0.0748,-1.4529651362498632,115.3013577238864
0.075,-14.228998710687769,138.27995978432816
0.0752,-10.364084738815814,140.64628251068928
0.07540000000000001,-8.86581427192969,115.25372191093237
0.0756,-0.559229399595762,106.3372785531915
0.0758,-17.065760856233354,111.51859063169137
0.076,-6.479848399520696,97.51060277276467
0.0762,3.159041119525839,82.82243678047712
0.07640000000000001,-7.498902780753424,79.14726099080178
0.0766,8.930696152890638,83.3642170882441
0.07680000000000001,-8.17395597209358,55.991739894337464
0.077,14.913977418151433,26.105984374107596
0.0772,29.28294801529646,3.856951541866181
0.07740000000000001,27.14281616600291,19.160532162568387
0.0776,15.113132181987746,-12.867634148927918
0.07780000000000001,7.419740995313994,-4.820861951315704
0.078,24.58272795002271,-47.64235912868499
0.0782,18.201058075404443,-52.17468005791882
0.0784,12.093003108206528,-57.55040298159493
0.0786,21.36609045038536,-80.15689625703274
0.07880000000000001,9.888008747969597,-89.0830065420558
0.079,12.317902135760544,-114.314683654285
0.0792,7.046139939722718,-114.19209171703665
0.0794,24.1358215961239,-109.85515945561761
0.0796,17.79310037019212,-119.40516675382025
0.07980000000000001,5.13730504456583,-142.60982801194595
0.08,-0.6982656971467343,-147.81650096091428
0.08020000000000001,-0.017749296122424596,-135.37186717858938
0.0804,-6.7021724429737635,-139.56917886948096
0.0806,12.051525375261889,-120.83271840270022
0.08080000000000001,0.89610109376423,-117.41071206203272
0.081,-12.88185181849962,-97.29048168229296
0.08120000000000001,-28.171603917099997,-100.46342149849261
0.0814,-11.458907682614909,-81.41159296705958
0.0816,-26.03273435958257,-58.4723582218308
0.0818,-12.015011675792334,-54.40804936416949
0.082,-10.58845656916464,-38.737514138336564
0.08220000000000001,-24.588161462425415,-7.462766181470588
0.0824,-31.309714831326318,7.903929419084687
0.0826,-4.363691166744997,30.415016464014037
0.0828,18.152294698854707,30.862206164322565
0.083,4.164209933096594,76.8883114720051
0.08320000000000001,23.404989210981967,88.46924984519151
0.0834,23.052594654343512,123.17288785041306
0.08360000000000001,26.341541261442245,118.82705980479876
0.0838,33.61010690981579,120.10644859948664
0.084,18.677071919154855,138.66505988651272
0.08420000000000001,21.290045709067538,145.7182665085333
0.0844,32.55184190721563,154.38492491066677
0.08460000000000001,41.67261746707554,154.71613056567838
0.0848,14.47781683367909,142.5332976417861
0.085,28.858057729381557,148.05916635480042
0.0852,10.568073944147928,135.17821392719068
0.0854,17.12538286186332,129.19158203008166
0.08560000000000001,13.851276222016512,115.13260021026011
0.0858,11.682827925649782,96.51989515612075
0.08600000000000001,0.4628419440973808,60.89066312344406
0.0862,-6.713251896530249,46.148811868234574
0.0864,-20.066444464538627,22.40753284297917
0.08660000000000001,-10.419756634753789,11.329534712552178
0.0868,-5.443330073695498,-13.039593256462318
0.08700000000000001,-7.109050993819139,-30.344523389771926
0.0872,-37.509376949836884,-63.9384494591635
0.0874,-34.41855300577846,-71.24358197922143
0.0876,-21.935481863481012,-92.21647427248185
0.0878,-24.68587213968619,-90.97529669589386
0.08800000000000001,-16.509578314294444,-132.36258402785288
0.0882,-13.82540261594691,-117.78817074651901
0.0884,-1.5869485425423768,-125.96405083214677
0.0886,-7.912635681246486,-129.60246621293035
0.0888,-2.7850399164760242,-154.70847410686028
0.08900000000000001,6.808618463378111,-150.1363429252853
0.0892,-1.9228048676147855,-140.43680217994014
0.08940000000000001,29.148931188265273,-132.4204290483215
0.0896,7.927715623711867,-124.69882242480607
0.0898,26.43540891719843,-125.02966150830392
0.09000000000000001,2.5604130873785955,-110.45926723049266
0.0902,29.16971941343183,-51.18765360623851
0.09040000000000001,37.2427770638326,-73.51942696432153
0.0906,32.64107317713517,-39.374488569829985
0.0908,27.569113580354156,-30.281464625003782
0.091,19.886754969713618,-23.404343332006302
0.0912,29.016235796044572,-5.038457785585104
0.09140000000000001,31.789656997250205,2.069195688609283
0.0916,20.68746745228987,32.36516026229279
0.0918,13.825613826397515,47.56152489632282
0.092,20.531003256688436,56.45861641286626
0.0922,-4.084164278793874,49.168820612087224
0.09240000000000001,-8.796367979059216,88.24793568252122
0.0926,-23.323845044148268,92.31742202235044
0.09280000000000001,-2.8647965802157103,80.44470482147243
0.093,-14.342609519761348,91.28122149977395
0.0932,-40.33294726428547,89.93729945248964
0.09340000000000001,-23.910838497706273,102.90637322170146
0.0936,-25.643737656741628,101.29992130849374
0.09380000000000001,-28.167443279406765,102.39903676776798
0.094,-39.67592086466162,100.39578115896776
0.0942,-21.93783165589305,93.0613619325749
0.0944,-31.269683907194747,115.1922647306042
0.0946,-22.57353243897248,81.44589446748296
0.09480000000000001,-8.00432245915087,99.85912457026818
0.095,-1.236943523308149,84.92676789306452
0.0952,-5.847023960707606,87.48454244732187
0.0954,20.756054384044493,57.312852858477044
0.0956,-9.385637295216235,54.08575177279073
0.09580000000000001,11.547265136245336,54.38301755162209
0.096,21.140044979970558,32.576883744362455
0.09620000000000001,18.783032464137406,36.231369337431374
0.0964,56.74211805111976,9.128953909255465
0.0966,36.41492858651374,-15.39983636302006
0.09680000000000001,30.75501615852883,-18.392648326261828
0.097,26.45857848562997,-11.232525257833117
0.09720000000000001,32.66026771922554,-47.01997058252873
0.0974,18.638794852306262,-57.12969065258119
0.0976,32.21717334925592,-89.46125322022452
0.0978,21.282088063703334,-85.05849102487801
0.098,12.476936177266307,-116.52138135307577
0.09820000000000001,6.079197945675334,-114.74404409809623
0.0984,12.057128074333043,-110.61097023891416
0.09860000000000001,2.9252659266495313,-140.857666221308
0.0988,-7.2632426399854095,-131.68648169288664
0.099,-21.38248764928482,-147.4112687656893
0.09920000000000001,-19.105475909900612,-147.32495966989418
0.0994,-12.967559045281122,-144.00535312439487
0.09960000000000001,-30.881992239851044,-130.67229723888232
0.0998,-27.117476113220324,-142.40386846019547
0.1,-41.63441719189316,-98.76080119304054
0.10020000000000001,-31.761086162338515,-111.8045994071951
0.1004,-39.16090740856979,-68.6235799902489
0.10060000000000001,-21.755313334814787,-53.66935860992503
0.1008,-28.442809822167078,-23.714266984619172
0.101,-26.036585921405035,-7.464041452971454
0.1012,-10.367611680926554,9.89862845809478
0.1014,12.13439258077231,25.425541134066208
0.10160000000000001,-10.329859838833652,59.58162543651647
0.1018,0.4603949881101945,80.40543677171789
0.10200000000000001,21.134199421616703,93.26607324407036
0.1022,27.90900791491053,111.29242662146117
0.1024,31.97420878366692,134.1987210149801
0.10260000000000001,37.32955589660489,127.71692659792326
0.1028,7.8585582569494115,171.85692310422652
0.10300000000000001,41.32266556526033,171.8127289879483
0.1032,57.87190868934608,155.71587432130036
0.1034,32.47988396278615,167.20574900726743
0.10360000000000001,30.184413126753668,161.12749380714055
0.1038,5.78687927801696,131.7636260017556
0.10400000000000001,10.76734000371457,139.89927715025436
0.1042,12.479987609799755,128.99763811477442
0.1044,7.3465518272042,100.25947365154886
0.1046,8.770551475524211,98.78666762080852
0.1048,-1.3555349829583898,63.81000729490834
0.10500000000000001,-8.230615096732038,44.296113015289116
0.1052,-16.834140951263915,40.39911530224873
0.10540000000000001,-19.713615447274613,3.677213198688168
0.1056,-3.587028822615128,-22.02576894260914
0.1058,-33.43374075487357,-60.187542160943
0.10600000000000001,-12.86694470324126,-57.74592581443629
0.1062,-28.14227333760541,-78.52099341109155
0.10640000000000001,-31.28326242246948,-95.5084876898933
0.1066,-35.126088134127265,-106.40135559812923
0.1068,-22.092204516988147,-117.77923849881736
0.10700000000000001,-7.349074828417196,-107.99551354019013
0.1072,-9.120382994911578,-134.5698079454901
0.10740000000000001,-22.20797766311445,-137.90816889793615
0.1076,-9.995531832477875,-141.9248172179327
0.1078,-4.146977448343634,-145.47154826793837
0.108,-3.042201640797144,-139.1514482922766
0.1082,7.914191831124083,-120.85255972218768
0.10840000000000001,19.25959816440181,-105.53073817465388
0.1086,31.42680766112747,-89.86449409678174
0.10880000000000001,23.92679106786243,-105.84228451717561
0.109,25.68408336896977,-79.98541350070953
0.1092,18.750823971191807,-64.87991239395869
0.10940000000000001,5.830180074681586,-49.21363850488435
0.1096,21.390343845793055,-41.757042732657354
0.10980000000000001,3.1788546038429573,-27.45185786202401
0.11,-6.655450229537298,-25.274644770022803
0.1102,16.34292500700814,14.618510566518163
0.11040000000000001,14.027331559983729,16.337438272151847
0.1106,2.4735642177647663,37.90496581579294
0.11080000000000001,0.06230370826727061,41.04930323805753
0.111,-0.8660659025390345,64.36876055938512
0.11120000000000001,-16.01218767688799,63.14397850743314
0.1114,-24.451732165539752,79.82827336749389
0.1116,-13.304387878555348,69.21186950592752
0.11180000000000001,-3.7075816755308146,82.97270389674398
0.112,-38.091290713333585,87.52267722287726
0.11220000000000001,-30.738887328173092,122.09226447628946
0.1124,-23.825744626024758,96.34565662703369
0.1126,-23.711210622606092,114.75773189639108
0.11280000000000001,-26.943349406347625,98.0567929833893
0.113,-18.855608847525133,109.2527501200279
0.11320000000000001,-19.247230536226112,102.61272869489027
0.1134,-15.475751970253004,99.70785711639405
0.1136,-10.196624987622993,88.6871593060581
0.11380000000000001,-25.79253401650325,87.3883428632054
0.114,-0.36012759617546664,95.72585105564042
0.11420000000000001,1.1911708381479205,71.06189095035738
0.1144,5.39205693775396,56.8781546132607
0.11460000000000001,3.6256829116463773,53.748944244695345
0.1148,18.95998222643243,28.276342652951747
0.115,31.325380122894884,24.253855259227898
0.11520000000000001,25.934883933428324,17.831525543011146
0.1154,42.1910976625192,-7.237192430495119
0.11560000000000001,15.236812903101429,-25.144935527652823
0.1158,14.730977820899804,-33.78082383085929
0.116,25.37503541752324,-55.90475459352537
0.11620000000000001,8.703149940998031,-70.95877416953194
0.1164,8.49296933040163,-99.18253904894414
0.11660000000000001,-3.7107487549338876,-90.79337279651031
0.1168,-1.6341027535960182,-106.88009943191679
0.117,10.000340113975158,-128.26418445647516
0.11720000000000001,-18.407016688287605,-148.0542377439906
0.1174,-25.64974566883341,-161.80082469694204
0.11760000000000001,-13.954109130089394,-135.61171302823007
0.1178,-25.30864708221032,-139.46381939777615
0.11800000000000001,-30.702358818724807,-124.22384060506444
0.1182,-33.80994339998847,-140.51321750671391
0.1184,-19.31612702821934,-124.52125672648319
0.11860000000000001,-13.00177910026501,-104.97549429096038
0.1188,-12.36773547380988,-103.6360623348408
0.11900000000000001,-10.294750793256057,-80.78287917591942
0.1192,-27.94980857981781,-67.54600068482664
0.1194,-4.001217859372977,-51.15671894433216
0.11960000000000001,-15.451336577969919,2.6474185519451545
0.1198,-9.656611839372198,-1.987702297480107
